fips,district,year,enrollment,cs_score
4012210,Friend,2015,273,0.0157682047624262
4012240,Frink-Chambers,2025,388,NA
4012240,Frink-Chambers,2024,404,0.2139680242837194
4012240,Frink-Chambers,2023,389,0.2415019030412285
4012240,Frink-Chambers,2022,383,0.2911943766299333
4012240,Frink-Chambers,2021,408,NA
4012240,Frink-Chambers,2020,437,NA
4012240,Frink-Chambers,2019,427,0.2942420207255507
4012240,Frink-Chambers,2018,453,0.3202416233302197
4012240,Frink-Chambers,2017,452,0.1985749424475164
4012240,Frink-Chambers,2016,445,0.0999622212402288
4012240,Frink-Chambers,2015,429,0.0628795538998976
4000020,Frontier,2025,329,NA
4000020,Frontier,2024,355,-0.1922709229172427
4000020,Frontier,2023,342,-0.1305911833450792
4000020,Frontier,2022,358,-0.1902718635917422
4000020,Frontier,2021,375,NA
4000020,Frontier,2020,368,NA
4000020,Frontier,2019,367,-0.1335529257137519
4000020,Frontier,2018,380,-0.0784394922642164
4000020,Frontier,2017,377,-0.1379537550154142
4000020,Frontier,2016,392,-0.1969266752334881
4000020,Frontier,2015,394,0.0237706122418595
4012330,Gage,2025,NA,NA
4012330,Gage,2024,NA,NA
4012330,Gage,2023,NA,NA
4012330,Gage,2022,NA,NA
4012330,Gage,2021,NA,NA
4012330,Gage,2020,NA,NA
4012330,Gage,2019,NA,NA
4012330,Gage,2018,NA,NA
4012330,Gage,2017,NA,NA
4012330,Gage,2016,93,NA
4012330,Gage,2015,78,NA
4012390,Gans,2025,345,NA
4012390,Gans,2024,340,-0.4060226679908968
4012390,Gans,2023,346,-0.552325608415722
4012390,Gans,2022,351,-0.42869752484129803
4012390,Gans,2021,371,NA
4012390,Gans,2020,398,NA
4012390,Gans,2019,414,-0.1566848973933012
4012390,Gans,2018,420,-0.189564337361526
4012390,Gans,2017,451,0.0519744294249608
4012390,Gans,2016,437,-0.0579391513556701
4012390,Gans,2015,421,-0.3110379986634728
4012420,Garber,2025,377,NA
4012420,Garber,2024,403,0.0465777397159467
4012420,Garber,2023,422,-0.0200924331901772
4012420,Garber,2022,412,-0.0269712435434509
4012420,Garber,2021,391,NA
4012420,Garber,2020,400,NA
4012420,Garber,2019,385,0.2221312902923002
4012420,Garber,2018,363,0.070590152162549
4012420,Garber,2017,373,0.1409323841874014
4012420,Garber,2016,377,0.0702692356869828
4012420,Garber,2015,378,0.0343714699303479
4012570,Geary,2025,241,NA
4012570,Geary,2024,255,-0.4720499615103409
4012570,Geary,2023,250,-0.4754888987171029
4012570,Geary,2022,293,-0.7047703939498775
4012570,Geary,2021,306,NA
4012570,Geary,2020,318,NA
4012570,Geary,2019,361,-0.4255235675350868
4012570,Geary,2018,336,-0.4270096097952274
4012570,Geary,2017,355,-0.4681438148368706
4012570,Geary,2016,405,-0.3987081683611739
4012570,Geary,2015,415,-0.2046055628264118
4012630,Geronimo,2025,322,NA
4012630,Geronimo,2024,325,-0.2354568880873282
4012630,Geronimo,2023,343,-0.0816926322436265
4012630,Geronimo,2022,349,-0.1068736714842565
4012630,Geronimo,2021,310,NA
4012630,Geronimo,2020,336,NA
4012630,Geronimo,2019,321,0.1148810934698817
4012630,Geronimo,2018,334,-0.0954846593600791
4012630,Geronimo,2017,323,0.0052859867755429
4012630,Geronimo,2016,332,0.1607725383686029
4012630,Geronimo,2015,337,0.1112809138288516
4012690,Glencoe,2025,309,NA
4012690,Glencoe,2024,349,-0.1201304069434152
4012690,Glencoe,2023,339,-0.1610706529103107
4012690,Glencoe,2022,330,-0.3449924387723051
4012690,Glencoe,2021,306,NA
4012690,Glencoe,2020,347,NA
4012690,Glencoe,2019,359,-0.2709377037413264
4012690,Glencoe,2018,329,-0.2300330389713745
4012690,Glencoe,2017,340,-0.1320429643280791
4012690,Glencoe,2016,355,-0.1217532325624918
4012690,Glencoe,2015,347,-0.0482503422476251
4012720,Glenpool,2025,2826,NA
4012720,Glenpool,2024,2814,-0.2841124619619852
4012720,Glenpool,2023,2843,-0.2837005980862966
4012720,Glenpool,2022,2825,-0.2842664311252319
4012720,Glenpool,2021,2668,NA
4012720,Glenpool,2020,2837,NA
4012720,Glenpool,2019,2789,-0.0618561969572503
4012720,Glenpool,2018,2783,-0.0301526730578344
4012720,Glenpool,2017,2749,-0.052114062734225
4012720,Glenpool,2016,2695,-0.0614506838175856
4012720,Glenpool,2015,2638,-0.0301771225382593
4012750,Glover,2025,57,NA
4012750,Glover,2024,64,NA
4012750,Glover,2023,72,NA
4012750,Glover,2022,74,NA
4012750,Glover,2021,84,NA
4012750,Glover,2020,68,NA
4012750,Glover,2019,66,-0.4479453408218443
4012750,Glover,2018,74,-0.0193979102632352
4012750,Glover,2017,64,-0.1814632166386703
4012750,Glover,2016,59,-0.4461819159428404
4012750,Glover,2015,82,-0.240355375175922
4012870,Goodwell,2025,194,NA
4012870,Goodwell,2024,192,-0.3144059881483656
4012870,Goodwell,2023,218,-0.1804615188307205
4012870,Goodwell,2022,222,-0.1604051874510608
4012870,Goodwell,2021,216,NA
4012870,Goodwell,2020,224,NA
4012870,Goodwell,2019,246,-0.0209371663582713
4012870,Goodwell,2018,254,0.0194679915116074
4012870,Goodwell,2017,237,0.0011741574621291
4012870,Goodwell,2016,239,0.1918702309172496
4012870,Goodwell,2015,250,0.2991218467166472
4000088,Gordon Cooper Tech. Ctr.,2025,NA,NA
4000088,Gordon Cooper Tech. Ctr.,2024,NA,NA
4000088,Gordon Cooper Tech. Ctr.,2023,NA,NA
4000088,Gordon Cooper Tech. Ctr.,2022,NA,NA
4000088,Gordon Cooper Tech. Ctr.,2021,NA,NA
4000088,Gordon Cooper Tech. Ctr.,2020,NA,NA
4000088,Gordon Cooper Tech. Ctr.,2019,NA,NA
4000088,Gordon Cooper Tech. Ctr.,2018,NA,NA
4000088,Gordon Cooper Tech. Ctr.,2017,NA,NA
4000088,Gordon Cooper Tech. Ctr.,2016,NA,NA
4000088,Gordon Cooper Tech. Ctr.,2015,NA,NA
4012900,Gore,2025,470,NA
4012900,Gore,2024,497,-0.0679594331610103
4012900,Gore,2023,527,-0.2623127756049211
4012900,Gore,2022,533,-0.1701153508407423
4012900,Gore,2021,494,NA
4012900,Gore,2020,520,NA
4012900,Gore,2019,496,-0.1960425321081169
4012900,Gore,2018,517,-0.1878806404116081
4012900,Gore,2017,504,-0.2804539365180858
4012900,Gore,2016,449,-0.2178072109278651
4012900,Gore,2015,475,0.0401509343936368
4013080,Gracemont,2025,153,NA
4013080,Gracemont,2024,131,NA
4013080,Gracemont,2023,125,NA
4013080,Gracemont,2022,127,-0.7355771375855258
4013080,Gracemont,2021,133,NA
4013080,Gracemont,2020,120,NA
4013080,Gracemont,2019,148,-0.6836215300874819
4013080,Gracemont,2018,175,-0.6375139518798524
4013080,Gracemont,2017,168,-0.5865017248663752
4013080,Gracemont,2016,140,-0.3071823768110164
4013080,Gracemont,2015,150,-0.2221776063554781
4000782,Graham-Dustin,2025,146,NA
4000782,Graham-Dustin,2024,146,NA
4000782,Graham-Dustin,2023,143,-0.268741836748304
4000782,Graham-Dustin,2022,133,-0.4279893192512833
4000782,Graham-Dustin,2021,172,NA
4000782,Graham-Dustin,2020,169,NA
4000782,Graham-Dustin,2019,178,-0.7628030699013223
4000782,Graham-Dustin,2018,188,-0.4791188639660866
4000782,Graham-Dustin,2017,189,-0.5357153042351771
4000782,Graham-Dustin,2016,186,-0.5985397985723506
4000782,Graham-Dustin,2015,168,-0.5738918905586925
4013230,Grand View,2025,521,NA
4013230,Grand View,2024,522,-0.2406127150704624
4013230,Grand View,2023,503,-0.399357630672837
4013230,Grand View,2022,486,-0.4369889487719017
4013230,Grand View,2021,503,NA
4013230,Grand View,2020,593,NA
4013230,Grand View,2019,605,-0.2273120222478347
4013230,Grand View,2018,575,-0.1482838681273016
4013230,Grand View,2017,610,-0.1576426812014182
4013230,Grand View,2016,630,-0.0568930539097595
4013230,Grand View,2015,635,-0.1195090826598205
4013200,Grandfield,2025,218,NA
4013200,Grandfield,2024,212,-0.3090264889287617
4013200,Grandfield,2023,230,-0.3224085378338132
4013200,Grandfield,2022,217,-0.4024502466030549
4013200,Grandfield,2021,215,NA
4013200,Grandfield,2020,207,NA
4013200,Grandfield,2019,212,-0.0154826930609832
4013200,Grandfield,2018,195,-0.1604428322373665
4013200,Grandfield,2017,236,-0.2317414238171945
4013200,Grandfield,2016,247,-0.0184816497154146
4013200,Grandfield,2015,254,0.0433194034607119
4013260,Grandview,2025,72,NA
4013260,Grandview,2024,81,NA
4013260,Grandview,2023,93,0.0517171456407382
4013260,Grandview,2022,120,NA
4013260,Grandview,2021,135,NA
4013260,Grandview,2020,128,NA
4013260,Grandview,2019,128,0.0388558003718773
4013260,Grandview,2018,146,0.1539975171202699
4013260,Grandview,2017,141,0.0639013642669104
4013260,Grandview,2016,141,-0.0574473829483822
4013260,Grandview,2015,154,-0.2716498492955579
4013290,Granite,2025,212,NA
4013290,Granite,2024,230,-0.2005958119622528
4013290,Granite,2023,236,-0.1986879326914913
4013290,Granite,2022,242,-0.310226588579764
4013290,Granite,2021,222,NA
4013290,Granite,2020,225,NA
4013290,Granite,2019,253,0.4918704643912027
4013290,Granite,2018,236,0.3183907658129231
4013290,Granite,2017,247,0.3698493343336739
4013290,Granite,2016,279,0.082241010282789
4013290,Granite,2015,276,-0.0072452165607798
4013320,Grant,2025,NA,NA
4013320,Grant,2024,NA,NA
4013320,Grant,2023,NA,NA
4013320,Grant,2022,NA,NA
4013320,Grant,2021,NA,NA
4013320,Grant,2020,NA,NA
4013320,Grant,2019,NA,NA
4013320,Grant,2018,NA,NA
4013320,Grant,2017,NA,NA
4013320,Grant,2016,118,NA
4013320,Grant,2015,157,NA
4021870,Greasy,2025,NA,NA
4021870,Greasy,2024,NA,NA
4021870,Greasy,2023,NA,NA
4021870,Greasy,2022,NA,NA
4021870,Greasy,2021,NA,NA
4021870,Greasy,2020,67,NA
4021870,Greasy,2019,59,NA
4021870,Greasy,2018,73,NA
4021870,Greasy,2017,99,NA
4021870,Greasy,2016,90,NA
4021870,Greasy,2015,97,NA
4000091,Great Plains,2025,NA,NA
4000091,Great Plains,2024,NA,NA
4000091,Great Plains,2023,NA,NA
4000091,Great Plains,2022,NA,NA
4000091,Great Plains,2021,NA,NA
4000091,Great Plains,2020,NA,NA
4000091,Great Plains,2019,NA,NA
4000091,Great Plains,2018,NA,NA
4000091,Great Plains,2017,NA,NA
4000091,Great Plains,2016,NA,NA
4000091,Great Plains,2015,NA,NA
4000057,Great Plains Tech. Ctr.,2025,NA,NA
4000057,Great Plains Tech. Ctr.,2024,NA,NA
4000057,Great Plains Tech. Ctr.,2023,NA,NA
4000057,Great Plains Tech. Ctr.,2022,NA,NA
4000057,Great Plains Tech. Ctr.,2021,NA,NA
4000057,Great Plains Tech. Ctr.,2020,NA,NA
4000057,Great Plains Tech. Ctr.,2019,NA,NA
4000057,Great Plains Tech. Ctr.,2018,NA,NA
4000057,Great Plains Tech. Ctr.,2017,NA,NA
4000057,Great Plains Tech. Ctr.,2016,NA,NA
4000057,Great Plains Tech. Ctr.,2015,NA,NA
4000082,Green Country Tech. Ctr.,2025,NA,NA
4000082,Green Country Tech. Ctr.,2024,NA,NA
4000082,Green Country Tech. Ctr.,2023,NA,NA
4000082,Green Country Tech. Ctr.,2022,NA,NA
4000082,Green Country Tech. Ctr.,2021,NA,NA
4000082,Green Country Tech. Ctr.,2020,NA,NA
4000082,Green Country Tech. Ctr.,2019,NA,NA
4000082,Green Country Tech. Ctr.,2018,NA,NA
4000082,Green Country Tech. Ctr.,2017,NA,NA
4000082,Green Country Tech. Ctr.,2016,NA,NA
4000082,Green Country Tech. Ctr.,2015,NA,NA
4013380,Greenville,2025,NA,NA
4013380,Greenville,2024,NA,NA
4013380,Greenville,2023,49,NA
4013380,Greenville,2022,63,NA
4013380,Greenville,2021,63,NA
4013380,Greenville,2020,101,NA
4013380,Greenville,2019,105,NA
4013380,Greenville,2018,125,NA
4013380,Greenville,2017,112,NA
4013380,Greenville,2016,135,NA
4013380,Greenville,2015,130,NA
4013500,Grove,2025,539,NA
4013500,Grove,2024,536,0.3017224937894916
4013500,Grove,2023,551,0.2793380294377987
4013500,Grove,2022,508,0.2901266517038157
4013500,Grove,2021,473,NA
4013500,Grove,2020,522,NA
4013500,Grove,2019,505,0.2790448506273636
4013500,Grove,2018,521,0.3255970424499579
4013500,Grove,2017,482,0.2044566419941643
4013500,Grove,2016,461,0.2121323060801586
4013500,Grove,2015,461,0.2948261778565661
4013530,Grove,2025,2425,NA
4013530,Grove,2024,2480,-0.3374398415995655
4013530,Grove,2023,2528,-0.279417065131257
4013530,Grove,2022,2523,-0.2843419785455902
4013530,Grove,2021,2305,NA
4013530,Grove,2020,2529,NA
4013530,Grove,2019,2491,0.0896533014168159
4013530,Grove,2018,2538,0.1344064719864966
4013530,Grove,2017,2483,0.1779137466392409
4013530,Grove,2016,2461,0.2415088052413026
4013530,Grove,2015,2517,0.3043353062357371
4013560,Guthrie,2025,3483,NA
4013560,Guthrie,2024,3508,-0.318408553114097
4013560,Guthrie,2023,3465,-0.2872834883421492
4013560,Guthrie,2022,3384,-0.3089664336380114
4013560,Guthrie,2021,2623,NA
4013560,Guthrie,2020,3492,NA
4013560,Guthrie,2019,3417,-0.2155000559542816
4013560,Guthrie,2018,3412,-0.161812050658902
4013560,Guthrie,2017,3461,-0.1107036492452291
4013560,Guthrie,2016,3538,-0.0374003556098374
4013560,Guthrie,2015,3514,0.0068535755256058
4013590,Guymon,2025,3009,NA
4013590,Guymon,2024,2949,-0.5828206285067252
4013590,Guymon,2023,2982,-0.4137803959940816
4013590,Guymon,2022,2938,-0.4246923868643603
4013590,Guymon,2021,2956,NA
4013590,Guymon,2020,3070,NA
4013590,Guymon,2019,3073,-0.2858922394850043
4013590,Guymon,2018,3088,-0.4236311155563903
4013590,Guymon,2017,3009,-0.3496048994187044
4013590,Guymon,2016,3018,-0.3506657820488751
4013590,Guymon,2015,2871,-0.1153572913652231
4013600,Gypsy,2025,41,NA
4013600,Gypsy,2024,45,NA
4013600,Gypsy,2023,58,-0.1611615836085705
4013600,Gypsy,2022,44,-0.0628224487572691
4013600,Gypsy,2021,55,NA
4013600,Gypsy,2020,47,NA
4013600,Gypsy,2019,58,-0.368653064477642
4013600,Gypsy,2018,87,-0.3352717584966298
4013600,Gypsy,2017,87,-0.458679383953032
4013600,Gypsy,2016,82,-0.7087164361284384
4013600,Gypsy,2015,92,-0.5337840702741337
4013620,Haileyville,2025,288,NA
4013620,Haileyville,2024,304,-0.5219095099062061
4013620,Haileyville,2023,301,-0.3945590508549272
4013620,Haileyville,2022,298,-0.381555372931592
4013620,Haileyville,2021,292,NA
4013620,Haileyville,2020,328,NA
4013620,Haileyville,2019,315,-0.3605296977315798
4013620,Haileyville,2018,297,-0.2820005640821318
4013620,Haileyville,2017,325,-0.2800144952722144
4013620,Haileyville,2016,350,-0.28265641848545
4013620,Haileyville,2015,365,-0.1756866894193049
4013650,Hammon,2025,257,NA
4013650,Hammon,2024,276,-0.1949554556655673
4013650,Hammon,2023,282,-0.0675098630213494
4013650,Hammon,2022,266,-0.0266884346196472
4013650,Hammon,2021,240,NA
4013650,Hammon,2020,275,NA
4013650,Hammon,2019,245,0.2532604357761919
4013650,Hammon,2018,243,0.2215822124273895
4013650,Hammon,2017,262,0.1382782109811575
4013650,Hammon,2016,261,0.0201072003121623
4013650,Hammon,2015,267,0.0635912081879671
4013680,Hanna,2025,56,NA
4013680,Hanna,2024,59,NA
4013680,Hanna,2023,55,NA
4013680,Hanna,2022,60,NA
4013680,Hanna,2021,72,NA
4013680,Hanna,2020,73,NA
4013680,Hanna,2019,80,-0.3353662909758122
4013680,Hanna,2018,92,-0.7757350150324761
4013680,Hanna,2017,85,-0.6451272420866327
4013680,Hanna,2016,113,-0.6463900976854309
4013680,Hanna,2015,100,-0.4158574641078569
4013740,Hardesty,2025,43,NA
4013740,Hardesty,2024,40,NA
4013740,Hardesty,2023,67,NA
4013740,Hardesty,2022,67,NA
4013740,Hardesty,2021,81,NA
4013740,Hardesty,2020,71,NA
4013740,Hardesty,2019,76,-0.5878811043465049
4013740,Hardesty,2018,98,-0.5311102739659052
4013740,Hardesty,2017,96,-0.1378383898097121
4013740,Hardesty,2016,91,-0.2879631400653742
4013740,Hardesty,2015,94,-0.0437186775785825
4000784,Harding (Charter),2025,NA,NA
4000784,Harding (Charter),2024,NA,NA
4000784,Harding (Charter),2023,NA,NA
4000784,Harding (Charter),2022,NA,NA
4000784,Harding (Charter),2021,524,NA
4000784,Harding (Charter),2020,459,NA
4000784,Harding (Charter),2019,430,NA
4000784,Harding (Charter),2018,472,NA
4000784,Harding (Charter),2017,483,NA
4000784,Harding (Charter),2016,479,NA
4000784,Harding (Charter),2015,482,NA
4000773,Harding Fine Arts Charter Academy,2025,492,NA
4000773,Harding Fine Arts Charter Academy,2024,398,NA
4000773,Harding Fine Arts Charter Academy,2023,380,NA
4000773,Harding Fine Arts Charter Academy,2022,377,NA
4000773,Harding Fine Arts Charter Academy,2021,337,NA
4000773,Harding Fine Arts Charter Academy,2020,364,NA
4000773,Harding Fine Arts Charter Academy,2019,364,NA
4000773,Harding Fine Arts Charter Academy,2018,386,NA
4000773,Harding Fine Arts Charter Academy,2017,392,NA
4000773,Harding Fine Arts Charter Academy,2016,366,NA
4000773,Harding Fine Arts Charter Academy,2015,361,NA
4000809,Harding Independence (Charter),2025,1055,NA
4000809,Harding Independence (Charter),2024,962,-0.9026504744217996
4000809,Harding Independence (Charter),2023,950,-0.8450911062981146
4000809,Harding Independence (Charter),2022,829,-0.8255642441061798
4000809,Harding Independence (Charter),2021,NA,NA
4000809,Harding Independence (Charter),2020,NA,NA
4000809,Harding Independence (Charter),2019,NA,NA
4000809,Harding Independence (Charter),2018,NA,NA
4000809,Harding Independence (Charter),2017,NA,NA
4000809,Harding Independence (Charter),2016,NA,NA
4000809,Harding Independence (Charter),2015,NA,NA
4013830,Harmony,2025,246,NA
4013830,Harmony,2024,235,0.078164995243033
4013830,Harmony,2023,219,0.2266665489441186
4013830,Harmony,2022,215,0.1239501536893829
4013830,Harmony,2021,217,NA
4013830,Harmony,2020,223,NA
4013830,Harmony,2019,236,0.167898708745948
4013830,Harmony,2018,234,0.0567187023420005
4013830,Harmony,2017,233,0.0890930428169848
4013830,Harmony,2016,200,0.0979444326870955
4013830,Harmony,2015,210,0.0480854261264396
4000767,Harper Academy (Charter),2025,NA,NA
4000767,Harper Academy (Charter),2024,NA,NA
4000767,Harper Academy (Charter),2023,NA,NA
4000767,Harper Academy (Charter),2022,NA,NA
4000767,Harper Academy (Charter),2021,NA,NA
4000767,Harper Academy (Charter),2020,NA,NA
4000767,Harper Academy (Charter),2019,NA,NA
4000767,Harper Academy (Charter),2018,NA,NA
4000767,Harper Academy (Charter),2017,136,NA
4000767,Harper Academy (Charter),2016,126,NA
4000767,Harper Academy (Charter),2015,126,NA
4013890,Harrah,2025,2077,NA
4013890,Harrah,2024,2095,-0.2193548636985294
4013890,Harrah,2023,2206,-0.2390275317966194
4013890,Harrah,2022,2073,-0.1512486159136378
4013890,Harrah,2021,1950,NA
4013890,Harrah,2020,2263,NA
4013890,Harrah,2019,2265,-0.031464287148955
4013890,Harrah,2018,2288,-0.0446358781322482
4013890,Harrah,2017,2214,-0.0736815259364214
4013890,Harrah,2016,2134,0.0220757251346857
4013890,Harrah,2015,2090,0.1260103650680372
4013920,Hartshorne,2025,708,NA
4013920,Hartshorne,2024,709,-0.1885918645625135
4013920,Hartshorne,2023,708,-0.2538216761336488
4013920,Hartshorne,2022,690,-0.4221981761352593
4013920,Hartshorne,2021,713,NA
4013920,Hartshorne,2020,775,NA
4013920,Hartshorne,2019,770,-0.3177499795394191
4013920,Hartshorne,2018,797,-0.3528551382768224
4013920,Hartshorne,2017,826,-0.3610827674462954
4013920,Hartshorne,2016,802,-0.2034352150996456
4013920,Hartshorne,2015,827,-0.2776486656091212
4013950,Haskell,2025,747,NA
4013950,Haskell,2024,740,-0.6076844560939234
4013950,Haskell,2023,711,-0.7209278097400894
4013950,Haskell,2022,674,-0.8622292322841093
4013950,Haskell,2021,650,NA
4013950,Haskell,2020,740,NA
4013950,Haskell,2019,751,-0.3294580787363875
4013950,Haskell,2018,815,-0.3464313979104841
4013950,Haskell,2017,856,-0.2724932808250133
4013950,Haskell,2016,836,-0.2343805749516877
4013950,Haskell,2015,808,-0.2504328958586896
4014080,Haworth,2025,429,NA
4014080,Haworth,2024,456,-0.4864876086706489
4014080,Haworth,2023,484,-0.3970573998651117
4014080,Haworth,2022,516,-0.3881856404939278
4014080,Haworth,2021,509,NA
4014080,Haworth,2020,515,NA
4014080,Haworth,2019,547,-0.2019262042433368
4014080,Haworth,2018,534,-0.0554271426753181
4014080,Haworth,2017,553,-0.0912369922841093
4014080,Haworth,2016,583,0.0051905242413317
4014080,Haworth,2015,614,-0.223517777247654
4014100,Haywood,2025,102,NA
4014100,Haywood,2024,122,-0.1370960118248566
4014100,Haywood,2023,110,-0.0213217485993279
4014100,Haywood,2022,110,-0.3139547805758726
4014100,Haywood,2021,116,NA
4014100,Haywood,2020,104,NA
4014100,Haywood,2019,123,0.004414255572992
4014100,Haywood,2018,114,-0.0764121971448106
4014100,Haywood,2017,117,-0.2254912057567133
4014100,Haywood,2016,131,-0.1348612582250404
4014100,Haywood,2015,131,-0.2376131357498888
4014130,Healdton,2025,483,NA
4014130,Healdton,2024,498,-0.5483565828476542
4014130,Healdton,2023,491,-0.6690434519839533
4014130,Healdton,2022,493,-0.5615349103895322
4014130,Healdton,2021,492,NA
4014130,Healdton,2020,477,NA
4014130,Healdton,2019,480,-0.3036374752104372
4014130,Healdton,2018,499,-0.2924310254832702
4014130,Healdton,2017,514,-0.3475386437797031
4014130,Healdton,2016,512,-0.2298688267792882
4014130,Healdton,2015,511,-0.3564849160436603
4014160,Heavener,2025,842,NA
4014160,Heavener,2024,863,-0.4648778823546255
4014160,Heavener,2023,887,-0.4420709394450092
4014160,Heavener,2022,873,-0.4894266593515421
4014160,Heavener,2021,859,NA
4014160,Heavener,2020,917,NA
4014160,Heavener,2019,955,-0.2786351112900426
