district_name,fips_full,year,enrollment,locale
Dale,4009390,2017,782,42-Rural: Distant
Dale,4009390,2016,769,42-Rural: Distant
Dale,4009390,2015,745,42-Rural: Distant
Dale,4009390,2014,713,42-Rural: Distant
Darlington,4009420,2025,241,41-Rural: Fringe
Darlington,4009420,2024,255,41-Rural: Fringe
Darlington,4009420,2023,244,41-Rural: Fringe
Darlington,4009420,2022,248,41-Rural: Fringe
Darlington,4009420,2021,228,41-Rural: Fringe
Darlington,4009420,2020,227,41-Rural: Fringe
Darlington,4009420,2019,246,41-Rural: Fringe
Darlington,4009420,2018,250,41-Rural: Fringe
Darlington,4009420,2017,248,41-Rural: Fringe
Darlington,4009420,2016,238,41-Rural: Fringe
Darlington,4009420,2015,234,41-Rural: Fringe
Darlington,4009420,2014,243,41-Rural: Fringe
Davenport,4009450,2025,363,43-Rural: Remote
Davenport,4009450,2024,366,43-Rural: Remote
Davenport,4009450,2023,375,42-Rural: Distant
Davenport,4009450,2022,383,42-Rural: Distant
Davenport,4009450,2021,373,42-Rural: Distant
Davenport,4009450,2020,414,42-Rural: Distant
Davenport,4009450,2019,401,42-Rural: Distant
Davenport,4009450,2018,378,42-Rural: Distant
Davenport,4009450,2017,376,42-Rural: Distant
Davenport,4009450,2016,392,42-Rural: Distant
Davenport,4009450,2015,386,42-Rural: Distant
Davenport,4009450,2014,398,42-Rural: Distant
Davidson,4009480,2025,NA,NA
Davidson,4009480,2024,NA,NA
Davidson,4009480,2023,NA,NA
Davidson,4009480,2022,NA,NA
Davidson,4009480,2021,NA,NA
Davidson,4009480,2020,NA,NA
Davidson,4009480,2019,NA,NA
Davidson,4009480,2018,NA,NA
Davidson,4009480,2017,58,42-Rural: Distant
Davidson,4009480,2016,65,42-Rural: Distant
Davidson,4009480,2015,75,42-Rural: Distant
Davidson,4009480,2014,80,42-Rural: Distant
Davidson,4000798,2025,21,43-Rural: Remote
Davidson,4000798,2024,25,43-Rural: Remote
Davidson,4000798,2023,28,42-Rural: Distant
Davidson,4000798,2022,27,42-Rural: Distant
Davidson,4000798,2021,41,42-Rural: Distant
Davidson,4000798,2020,37,42-Rural: Distant
Davidson,4000798,2019,36,42-Rural: Distant
Davidson,4000798,2018,46,42-Rural: Distant
Davidson,4000798,2017,NA,NA
Davidson,4000798,2016,NA,NA
Davidson,4000798,2015,NA,NA
Davidson,4000798,2014,NA,NA
Davis,4009510,2025,856,42-Rural: Distant
Davis,4009510,2024,878,42-Rural: Distant
Davis,4009510,2023,871,33-Town: Remote
Davis,4009510,2022,914,33-Town: Remote
Davis,4009510,2021,893,33-Town: Remote
Davis,4009510,2020,962,33-Town: Remote
Davis,4009510,2019,1007,33-Town: Remote
Davis,4009510,2018,1016,33-Town: Remote
Davis,4009510,2017,1053,33-Town: Remote
Davis,4009510,2016,1076,33-Town: Remote
Davis,4009510,2015,1065,33-Town: Remote
Davis,4009510,2014,1060,33-Town: Remote
Deborah Brown Community Charter School,4000751,2025,221,11-City: Large
Deborah Brown Community Charter School,4000751,2024,207,11-City: Large
Deborah Brown Community Charter School,4000751,2023,208,11-City: Large
Deborah Brown Community Charter School,4000751,2022,204,11-City: Large
Deborah Brown Community Charter School,4000751,2021,232,11-City: Large
Deborah Brown Community Charter School,4000751,2020,251,11-City: Large
Deborah Brown Community Charter School,4000751,2019,244,11-City: Large
Deborah Brown Community Charter School,4000751,2018,267,11-City: Large
Deborah Brown Community Charter School,4000751,2017,255,11-City: Large
Deborah Brown Community Charter School,4000751,2016,253,11-City: Large
Deborah Brown Community Charter School,4000751,2015,262,11-City: Large
Deborah Brown Community Charter School,4000751,2014,258,11-City: Large
Deer Creek,4009570,2025,8156,41-Rural: Fringe
Deer Creek,4009570,2024,7921,41-Rural: Fringe
Deer Creek,4009570,2023,7636,41-Rural: Fringe
Deer Creek,4009570,2022,7219,41-Rural: Fringe
Deer Creek,4009570,2021,6741,41-Rural: Fringe
Deer Creek,4009570,2020,6872,41-Rural: Fringe
Deer Creek,4009570,2019,6646,41-Rural: Fringe
Deer Creek,4009570,2018,6234,41-Rural: Fringe
Deer Creek,4009570,2017,5903,41-Rural: Fringe
Deer Creek,4009570,2016,5628,41-Rural: Fringe
Deer Creek,4009570,2015,5319,41-Rural: Fringe
Deer Creek,4009570,2014,5016,41-Rural: Fringe
Deer Creek-Lamont,4017020,2025,138,43-Rural: Remote
Deer Creek-Lamont,4017020,2024,125,43-Rural: Remote
Deer Creek-Lamont,4017020,2023,117,43-Rural: Remote
Deer Creek-Lamont,4017020,2022,125,43-Rural: Remote
Deer Creek-Lamont,4017020,2021,137,43-Rural: Remote
Deer Creek-Lamont,4017020,2020,141,43-Rural: Remote
Deer Creek-Lamont,4017020,2019,158,43-Rural: Remote
Deer Creek-Lamont,4017020,2018,183,43-Rural: Remote
Deer Creek-Lamont,4017020,2017,171,43-Rural: Remote
Deer Creek-Lamont,4017020,2016,181,43-Rural: Remote
Deer Creek-Lamont,4017020,2015,177,43-Rural: Remote
Deer Creek-Lamont,4017020,2014,167,43-Rural: Remote
Denison,4009720,2025,282,41-Rural: Fringe
Denison,4009720,2024,297,41-Rural: Fringe
Denison,4009720,2023,326,41-Rural: Fringe
Denison,4009720,2022,308,41-Rural: Fringe
Denison,4009720,2021,295,41-Rural: Fringe
Denison,4009720,2020,323,41-Rural: Fringe
Denison,4009720,2019,300,41-Rural: Fringe
Denison,4009720,2018,302,41-Rural: Fringe
Denison,4009720,2017,309,41-Rural: Fringe
Denison,4009720,2016,325,33-Town: Remote
Denison,4009720,2015,287,33-Town: Remote
Denison,4009720,2014,308,41-Rural: Fringe
Depew,4009750,2025,364,42-Rural: Distant
Depew,4009750,2024,383,42-Rural: Distant
Depew,4009750,2023,369,42-Rural: Distant
Depew,4009750,2022,355,42-Rural: Distant
Depew,4009750,2021,343,42-Rural: Distant
Depew,4009750,2020,365,42-Rural: Distant
Depew,4009750,2019,386,42-Rural: Distant
Depew,4009750,2018,384,42-Rural: Distant
Depew,4009750,2017,396,42-Rural: Distant
Depew,4009750,2016,361,42-Rural: Distant
Depew,4009750,2015,380,42-Rural: Distant
Depew,4009750,2014,388,42-Rural: Distant
Dewar,4009780,2025,531,32-Town: Distant
Dewar,4009780,2024,491,32-Town: Distant
Dewar,4009780,2023,496,32-Town: Distant
Dewar,4009780,2022,447,32-Town: Distant
Dewar,4009780,2021,409,32-Town: Distant
Dewar,4009780,2020,454,32-Town: Distant
Dewar,4009780,2019,444,32-Town: Distant
Dewar,4009780,2018,409,32-Town: Distant
Dewar,4009780,2017,431,32-Town: Distant
Dewar,4009780,2016,433,32-Town: Distant
Dewar,4009780,2015,412,32-Town: Distant
Dewar,4009780,2014,406,32-Town: Distant
Dewey,4009810,2025,1157,41-Rural: Fringe
Dewey,4009810,2024,1206,41-Rural: Fringe
Dewey,4009810,2023,1232,32-Town: Distant
Dewey,4009810,2022,1226,32-Town: Distant
Dewey,4009810,2021,1213,32-Town: Distant
Dewey,4009810,2020,1239,32-Town: Distant
Dewey,4009810,2019,1239,32-Town: Distant
Dewey,4009810,2018,1273,32-Town: Distant
Dewey,4009810,2017,1241,32-Town: Distant
Dewey,4009810,2016,1264,32-Town: Distant
Dewey,4009810,2015,1258,32-Town: Distant
Dewey,4009810,2014,1268,32-Town: Distant
Dibble,4009870,2025,763,42-Rural: Distant
Dibble,4009870,2024,769,42-Rural: Distant
Dibble,4009870,2023,717,42-Rural: Distant
Dibble,4009870,2022,706,42-Rural: Distant
Dibble,4009870,2021,645,42-Rural: Distant
Dibble,4009870,2020,694,42-Rural: Distant
Dibble,4009870,2019,694,42-Rural: Distant
Dibble,4009870,2018,689,42-Rural: Distant
Dibble,4009870,2017,642,42-Rural: Distant
Dibble,4009870,2016,654,42-Rural: Distant
Dibble,4009870,2015,690,42-Rural: Distant
Dibble,4009870,2014,712,42-Rural: Distant
Dickson,4009910,2025,1229,42-Rural: Distant
Dickson,4009910,2024,1270,42-Rural: Distant
Dickson,4009910,2023,1370,42-Rural: Distant
Dickson,4009910,2022,1352,42-Rural: Distant
Dickson,4009910,2021,1286,42-Rural: Distant
Dickson,4009910,2020,1339,42-Rural: Distant
Dickson,4009910,2019,1348,42-Rural: Distant
Dickson,4009910,2018,1359,42-Rural: Distant
Dickson,4009910,2017,1317,42-Rural: Distant
Dickson,4009910,2016,1336,42-Rural: Distant
Dickson,4009910,2015,1302,42-Rural: Distant
Dickson,4009910,2014,1341,42-Rural: Distant
Dove Schools Of Okc (Charter),4000799,2025,2052,11-City: Large
Dove Schools Of Okc (Charter),4000799,2024,2011,11-City: Large
Dove Schools Of Okc (Charter),4000799,2023,1854,11-City: Large
Dove Schools Of Okc (Charter),4000799,2022,1779,11-City: Large
Dove Schools Of Okc (Charter),4000799,2021,1504,11-City: Large
Dove Schools Of Okc (Charter),4000799,2020,1321,11-City: Large
Dove Schools Of Okc (Charter),4000799,2019,1074,11-City: Large
Dove Schools Of Okc (Charter),4000799,2018,804,11-City: Large
Dove Schools Of Okc (Charter),4000799,2017,NA,NA
Dove Schools Of Okc (Charter),4000799,2016,NA,NA
Dove Schools Of Okc (Charter),4000799,2015,NA,NA
Dove Schools Of Okc (Charter),4000799,2014,NA,NA
Dove Schools Of Tulsa (Charter),4000753,2025,1468,11-City: Large
Dove Schools Of Tulsa (Charter),4000753,2024,1268,11-City: Large
Dove Schools Of Tulsa (Charter),4000753,2023,1242,11-City: Large
Dove Schools Of Tulsa (Charter),4000753,2022,1234,11-City: Large
Dove Schools Of Tulsa (Charter),4000753,2021,1209,11-City: Large
Dove Schools Of Tulsa (Charter),4000753,2020,1240,11-City: Large
Dove Schools Of Tulsa (Charter),4000753,2019,1033,11-City: Large
Dove Schools Of Tulsa (Charter),4000753,2018,1028,11-City: Large
Dove Schools Of Tulsa (Charter),4000753,2017,1056,11-City: Large
Dove Schools Of Tulsa (Charter),4000753,2016,1056,11-City: Large
Dove Schools Of Tulsa (Charter),4000753,2015,992,11-City: Large
Dove Schools Of Tulsa (Charter),4000753,2014,936,11-City: Large
Dove Science Academy (Charter),4000771,2025,NA,NA
Dove Science Academy (Charter),4000771,2024,NA,NA
Dove Science Academy (Charter),4000771,2023,NA,NA
Dove Science Academy (Charter),4000771,2022,NA,NA
Dove Science Academy (Charter),4000771,2021,NA,NA
Dove Science Academy (Charter),4000771,2020,NA,NA
Dove Science Academy (Charter),4000771,2019,NA,NA
Dove Science Academy (Charter),4000771,2018,NA,NA
Dove Science Academy (Charter),4000771,2017,506,11-City: Large
Dove Science Academy (Charter),4000771,2016,485,11-City: Large
Dove Science Academy (Charter),4000771,2015,493,11-City: Large
Dove Science Academy (Charter),4000771,2014,493,11-City: Large
Dove Science Es(Charter),4000770,2025,NA,NA
Dove Science Es(Charter),4000770,2024,NA,NA
Dove Science Es(Charter),4000770,2023,NA,NA
Dove Science Es(Charter),4000770,2022,NA,NA
Dove Science Es(Charter),4000770,2021,NA,NA
Dove Science Es(Charter),4000770,2020,NA,NA
Dove Science Es(Charter),4000770,2019,NA,NA
Dove Science Es(Charter),4000770,2018,NA,NA
Dove Science Es(Charter),4000770,2017,319,11-City: Large
Dove Science Es(Charter),4000770,2016,301,11-City: Large
Dove Science Es(Charter),4000770,2015,308,11-City: Large
Dove Science Es(Charter),4000770,2014,305,11-City: Large
Dove Virtual Academy (Charter),4000806,2025,237,21-Suburb: Large
Dove Virtual Academy (Charter),4000806,2024,182,21-Suburb: Large
Dove Virtual Academy (Charter),4000806,2023,89,21-Suburb: Large
Dove Virtual Academy (Charter),4000806,2022,64,21-Suburb: Large
Dove Virtual Academy (Charter),4000806,2021,25,41-Rural: Fringe
Dove Virtual Academy (Charter),4000806,2020,NA,NA
Dove Virtual Academy (Charter),4000806,2019,NA,NA
Dove Virtual Academy (Charter),4000806,2018,NA,NA
Dove Virtual Academy (Charter),4000806,2017,NA,NA
Dove Virtual Academy (Charter),4000806,2016,NA,NA
Dove Virtual Academy (Charter),4000806,2015,NA,NA
Dove Virtual Academy (Charter),4000806,2014,NA,NA
Dover,4010050,2025,206,42-Rural: Distant
Dover,4010050,2024,190,42-Rural: Distant
Dover,4010050,2023,171,42-Rural: Distant
Dover,4010050,2022,168,42-Rural: Distant
Dover,4010050,2021,153,42-Rural: Distant
Dover,4010050,2020,153,42-Rural: Distant
Dover,4010050,2019,167,42-Rural: Distant
Dover,4010050,2018,152,42-Rural: Distant
Dover,4010050,2017,157,42-Rural: Distant
Dover,4010050,2016,168,42-Rural: Distant
Dover,4010050,2015,179,42-Rural: Distant
Dover,4010050,2014,189,42-Rural: Distant
Drummond,4010170,2025,351,42-Rural: Distant
Drummond,4010170,2024,385,42-Rural: Distant
Drummond,4010170,2023,384,42-Rural: Distant
Drummond,4010170,2022,382,42-Rural: Distant
Drummond,4010170,2021,359,42-Rural: Distant
Drummond,4010170,2020,354,42-Rural: Distant
Drummond,4010170,2019,353,42-Rural: Distant
Drummond,4010170,2018,342,42-Rural: Distant
Drummond,4010170,2017,344,42-Rural: Distant
Drummond,4010170,2016,307,42-Rural: Distant
Drummond,4010170,2015,316,42-Rural: Distant
Drummond,4010170,2014,333,42-Rural: Distant
Drumright,4010200,2025,417,42-Rural: Distant
Drumright,4010200,2024,420,42-Rural: Distant
Drumright,4010200,2023,446,42-Rural: Distant
Drumright,4010200,2022,435,42-Rural: Distant
Drumright,4010200,2021,417,42-Rural: Distant
Drumright,4010200,2020,474,42-Rural: Distant
Drumright,4010200,2019,528,42-Rural: Distant
Drumright,4010200,2018,566,42-Rural: Distant
Drumright,4010200,2017,565,42-Rural: Distant
Drumright,4010200,2016,560,42-Rural: Distant
Drumright,4010200,2015,585,42-Rural: Distant
Drumright,4010200,2014,605,42-Rural: Distant
Duke,4010260,2025,152,43-Rural: Remote
Duke,4010260,2024,166,43-Rural: Remote
Duke,4010260,2023,150,43-Rural: Remote
Duke,4010260,2022,157,43-Rural: Remote
Duke,4010260,2021,148,43-Rural: Remote
Duke,4010260,2020,163,43-Rural: Remote
Duke,4010260,2019,159,43-Rural: Remote
Duke,4010260,2018,179,43-Rural: Remote
Duke,4010260,2017,178,43-Rural: Remote
Duke,4010260,2016,186,43-Rural: Remote
Duke,4010260,2015,196,43-Rural: Remote
Duke,4010260,2014,189,43-Rural: Remote
Duncan,4010290,2025,3278,32-Town: Distant
Duncan,4010290,2024,3316,32-Town: Distant
Duncan,4010290,2023,3361,32-Town: Distant
Duncan,4010290,2022,3274,32-Town: Distant
Duncan,4010290,2021,3142,32-Town: Distant
Duncan,4010290,2020,3484,32-Town: Distant
Duncan,4010290,2019,3452,32-Town: Distant
Duncan,4010290,2018,3484,32-Town: Distant
Duncan,4010290,2017,3597,32-Town: Distant
Duncan,4010290,2016,3740,32-Town: Distant
Duncan,4010290,2015,3888,32-Town: Distant
Duncan,4010290,2014,3864,32-Town: Distant
Durant,4010350,2025,3844,32-Town: Distant
Durant,4010350,2024,3911,32-Town: Distant
Durant,4010350,2023,3854,32-Town: Distant
Durant,4010350,2022,3770,32-Town: Distant
Durant,4010350,2021,3478,32-Town: Distant
Durant,4010350,2020,3781,32-Town: Distant
Durant,4010350,2019,3746,32-Town: Distant
Durant,4010350,2018,3757,32-Town: Distant
Durant,4010350,2017,3718,32-Town: Distant
Durant,4010350,2016,3695,32-Town: Distant
Durant,4010350,2015,3639,32-Town: Distant
Durant,4010350,2014,3559,32-Town: Distant
Dustin,4010410,2025,NA,NA
Dustin,4010410,2024,NA,NA
Dustin,4010410,2023,NA,NA
Dustin,4010410,2022,NA,NA
Dustin,4010410,2021,NA,NA
Dustin,4010410,2020,NA,NA
Dustin,4010410,2019,NA,NA
Dustin,4010410,2018,NA,NA
Dustin,4010410,2017,NA,NA
Dustin,4010410,2016,NA,NA
Dustin,4010410,2015,NA,NA
Dustin,4010410,2014,NA,43-Rural: Remote
E-School Virtual Academy (Charter),4000804,2025,741,31-Town: Fringe
E-School Virtual Academy (Charter),4000804,2024,613,31-Town: Fringe
E-School Virtual Academy (Charter),4000804,2023,612,41-Rural: Fringe
E-School Virtual Academy (Charter),4000804,2022,552,41-Rural: Fringe
E-School Virtual Academy (Charter),4000804,2021,978,41-Rural: Fringe
E-School Virtual Academy (Charter),4000804,2020,44,41-Rural: Fringe
E-School Virtual Academy (Charter),4000804,2019,NA,NA
E-School Virtual Academy (Charter),4000804,2018,NA,NA
E-School Virtual Academy (Charter),4000804,2017,NA,NA
E-School Virtual Academy (Charter),4000804,2016,NA,NA
E-School Virtual Academy (Charter),4000804,2015,NA,NA
E-School Virtual Academy (Charter),4000804,2014,NA,NA
Eagletown,4010440,2025,150,43-Rural: Remote
Eagletown,4010440,2024,151,43-Rural: Remote
Eagletown,4010440,2023,171,42-Rural: Distant
Eagletown,4010440,2022,184,42-Rural: Distant
Eagletown,4010440,2021,182,42-Rural: Distant
Eagletown,4010440,2020,160,42-Rural: Distant
Eagletown,4010440,2019,156,42-Rural: Distant
Eagletown,4010440,2018,152,42-Rural: Distant
Eagletown,4010440,2017,166,42-Rural: Distant
Eagletown,4010440,2016,149,42-Rural: Distant
Eagletown,4010440,2015,192,42-Rural: Distant
Eagletown,4010440,2014,221,42-Rural: Distant
Earlsboro,4010500,2025,239,42-Rural: Distant
Earlsboro,4010500,2024,267,42-Rural: Distant
Earlsboro,4010500,2023,263,42-Rural: Distant
Earlsboro,4010500,2022,277,42-Rural: Distant
Earlsboro,4010500,2021,275,42-Rural: Distant
Earlsboro,4010500,2020,276,42-Rural: Distant
Earlsboro,4010500,2019,275,42-Rural: Distant
Earlsboro,4010500,2018,278,42-Rural: Distant
Earlsboro,4010500,2017,284,42-Rural: Distant
Earlsboro,4010500,2016,250,42-Rural: Distant
Earlsboro,4010500,2015,239,42-Rural: Distant
Earlsboro,4010500,2014,236,42-Rural: Distant
Eastern Ok County Tech. Ctr.,4000080,2025,NA,41-Rural: Fringe
Eastern Ok County Tech. Ctr.,4000080,2024,NA,41-Rural: Fringe
Eastern Ok County Tech. Ctr.,4000080,2023,NA,41-Rural: Fringe
Eastern Ok County Tech. Ctr.,4000080,2022,NA,41-Rural: Fringe
Eastern Ok County Tech. Ctr.,4000080,2021,NA,41-Rural: Fringe
Eastern Ok County Tech. Ctr.,4000080,2020,NA,41-Rural: Fringe
Eastern Ok County Tech. Ctr.,4000080,2019,NA,41-Rural: Fringe
Eastern Ok County Tech. Ctr.,4000080,2018,NA,41-Rural: Fringe
Eastern Ok County Tech. Ctr.,4000080,2017,NA,41-Rural: Fringe
Eastern Ok County Tech. Ctr.,4000080,2016,NA,41-Rural: Fringe
Eastern Ok County Tech. Ctr.,4000080,2015,NA,41-Rural: Fringe
Eastern Ok County Tech. Ctr.,4000080,2014,NA,41-Rural: Fringe
Edmond,4010590,2025,25746,21-Suburb: Large
Edmond,4010590,2024,25878,21-Suburb: Large
Edmond,4010590,2023,26190,21-Suburb: Large
Edmond,4010590,2022,25481,21-Suburb: Large
Edmond,4010590,2021,23496,21-Suburb: Large
Edmond,4010590,2020,25619,21-Suburb: Large
Edmond,4010590,2019,25281,21-Suburb: Large
Edmond,4010590,2018,24892,21-Suburb: Large
Edmond,4010590,2017,24403,21-Suburb: Large
Edmond,4010590,2016,23994,21-Suburb: Large
Edmond,4010590,2015,23522,21-Suburb: Large
Edmond,4010590,2014,23020,21-Suburb: Large
El Reno,4010650,2025,2937,32-Town: Distant
El Reno,4010650,2024,2940,32-Town: Distant
El Reno,4010650,2023,2908,32-Town: Distant
El Reno,4010650,2022,2850,32-Town: Distant
El Reno,4010650,2021,2648,32-Town: Distant
El Reno,4010650,2020,2911,32-Town: Distant
El Reno,4010650,2019,2807,32-Town: Distant
El Reno,4010650,2018,2714,32-Town: Distant
El Reno,4010650,2017,2700,32-Town: Distant
El Reno,4010650,2016,2635,32-Town: Distant
El Reno,4010650,2015,2554,32-Town: Distant
El Reno,4010650,2014,2495,32-Town: Distant
Eldorado,4010680,2025,NA,NA
Eldorado,4010680,2024,NA,NA
Eldorado,4010680,2023,NA,NA
Eldorado,4010680,2022,NA,NA
Eldorado,4010680,2021,NA,NA
Eldorado,4010680,2020,NA,NA
Eldorado,4010680,2019,NA,NA
Eldorado,4010680,2018,NA,NA
Eldorado,4010680,2017,81,43-Rural: Remote
Eldorado,4010680,2016,74,43-Rural: Remote
Eldorado,4010680,2015,80,43-Rural: Remote
Eldorado,4010680,2014,105,43-Rural: Remote
Elgin,4010710,2025,2534,42-Rural: Distant
Elgin,4010710,2024,2486,42-Rural: Distant
Elgin,4010710,2023,2507,42-Rural: Distant
Elgin,4010710,2022,2484,42-Rural: Distant
Elgin,4010710,2021,2306,42-Rural: Distant
Elgin,4010710,2020,2412,42-Rural: Distant
Elgin,4010710,2019,2344,42-Rural: Distant
Elgin,4010710,2018,2351,42-Rural: Distant
Elgin,4010710,2017,2309,42-Rural: Distant
Elgin,4010710,2016,2267,42-Rural: Distant
Elgin,4010710,2015,2188,42-Rural: Distant
Elgin,4010710,2014,2114,42-Rural: Distant
Elk City,4010740,2025,2122,41-Rural: Fringe
Elk City,4010740,2024,2096,41-Rural: Fringe
Elk City,4010740,2023,2108,41-Rural: Fringe
Elk City,4010740,2022,2102,41-Rural: Fringe
Elk City,4010740,2021,2024,41-Rural: Fringe
Elk City,4010740,2020,2181,41-Rural: Fringe
Elk City,4010740,2019,2190,41-Rural: Fringe
Elk City,4010740,2018,2110,41-Rural: Fringe
Elk City,4010740,2017,2051,33-Town: Remote
Elk City,4010740,2016,2147,33-Town: Remote
Elk City,4010740,2015,2288,33-Town: Remote
Elk City,4010740,2014,2396,33-Town: Remote
Elmore City-Pernell,4010860,2025,452,43-Rural: Remote
Elmore City-Pernell,4010860,2024,457,43-Rural: Remote
Elmore City-Pernell,4010860,2023,507,43-Rural: Remote
Elmore City-Pernell,4010860,2022,506,43-Rural: Remote
Elmore City-Pernell,4010860,2021,504,43-Rural: Remote
Elmore City-Pernell,4010860,2020,512,43-Rural: Remote
Elmore City-Pernell,4010860,2019,504,43-Rural: Remote
Elmore City-Pernell,4010860,2018,506,43-Rural: Remote
Elmore City-Pernell,4010860,2017,536,43-Rural: Remote
Elmore City-Pernell,4010860,2016,520,43-Rural: Remote
Elmore City-Pernell,4010860,2015,497,43-Rural: Remote
Elmore City-Pernell,4010860,2014,502,43-Rural: Remote
Empire,4010890,2025,506,42-Rural: Distant
Empire,4010890,2024,490,42-Rural: Distant
Empire,4010890,2023,522,42-Rural: Distant
Empire,4010890,2022,526,42-Rural: Distant
Empire,4010890,2021,522,42-Rural: Distant
Empire,4010890,2020,526,42-Rural: Distant
Empire,4010890,2019,524,42-Rural: Distant
Empire,4010890,2018,540,42-Rural: Distant
Empire,4010890,2017,546,42-Rural: Distant
Empire,4010890,2016,500,42-Rural: Distant
Empire,4010890,2015,476,42-Rural: Distant
Empire,4010890,2014,494,41-Rural: Fringe
